ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2011-02-13,23811.678565551425,-1044.6899498258574,31926.15037663437,23811.678565551425,23811.678565551425,-8015.761444055255,-8015.761444055255,-8015.761444055255,-8015.761444055255,-8015.761444055255,-8015.761444055255,0.0,0.0,0.0,15795.91712149617
2011-02-14,23777.11364676523,11363.47065541306,42700.529574118395,23777.11364676523,23777.11364676523,3121.2522497617256,3121.2522497617256,3121.2522497617256,3121.2522497617256,3121.2522497617256,3121.2522497617256,0.0,0.0,0.0,26898.365896526953
2011-02-15,23742.54872797903,13878.398533449461,44404.421537162074,23742.54872797903,23742.54872797903,5961.846001165336,5961.846001165336,5961.846001165336,5961.846001165336,5961.846001165336,5961.846001165336,0.0,0.0,0.0,29704.394729144366
2011-02-16,23707.98380919283,10314.371388129885,42199.96013562674,23707.98380919283,23707.98380919283,2269.109687172516,2269.109687172516,2269.109687172516,2269.109687172516,2269.109687172516,2269.109687172516,0.0,0.0,0.0,25977.093496365345
2011-02-17,23673.41889040663,18496.194116729042,50795.810115101856,23673.41889040663,23673.41889040663,10223.819474480391,10223.819474480391,10223.819474480391,10223.819474480391,10223.819474480391,10223.819474480391,0.0,0.0,0.0,33897.238364887016
2011-02-18,23638.85397162043,7432.047569781889,39691.022803198866,23638.85397162043,23638.85397162043,75.4328380650496,75.4328380650496,75.4328380650496,75.4328380650496,75.4328380650496,75.4328380650496,0.0,0.0,0.0,23714.28680968548
2011-02-20,23569.724134048032,172.72943682075174,31467.847034536444,23569.724134048032,23569.724134048032,-8015.761444099971,-8015.761444099971,-8015.761444099971,-8015.761444099971,-8015.761444099971,-8015.761444099971,0.0,0.0,0.0,15553.96268994806
2011-02-21,23535.159215261832,11837.535127097786,42798.02563303864,23535.159215261832,23535.159215261832,3121.25224975065,3121.25224975065,3121.25224975065,3121.25224975065,3121.25224975065,3121.25224975065,0.0,0.0,0.0,26656.411465012483
2011-02-22,23500.594296475632,13799.18741863506,46670.94839528682,23500.594296475632,23500.594296475632,5961.846001160314,5961.846001160314,5961.846001160314,5961.846001160314,5961.846001160314,5961.846001160314,0.0,0.0,0.0,29462.440297635945
2011-02-23,23466.029377689432,10770.409658588958,42000.75850042716,23466.029377689432,23466.029377689432,2269.1096871764403,2269.1096871764403,2269.1096871764403,2269.1096871764403,2269.1096871764403,2269.1096871764403,0.0,0.0,0.0,25735.13906486587
2011-02-24,23431.464458903232,18095.13944778915,49805.31298298861,23431.464458903232,23431.464458903232,10223.81947448688,10223.81947448688,10223.81947448688,10223.81947448688,10223.81947448688,10223.81947448688,0.0,0.0,0.0,33655.283933390114
2011-02-25,23396.899540117036,7300.073615369186,41288.00701426829,23396.899540117036,23396.899540117036,75.43283805555077,75.43283805555077,75.43283805555077,75.43283805555077,75.43283805555077,75.43283805555077,0.0,0.0,0.0,23472.33237817259
2011-02-27,23327.769702544636,-1154.0192139650776,31472.430696851032,23327.769702544636,23327.769702544636,-8015.76144408711,-8015.76144408711,-8015.76144408711,-8015.76144408711,-8015.76144408711,-8015.76144408711,0.0,0.0,0.0,15312.008258457525
2011-02-28,23293.204783758432,10471.179627867927,41322.56389367524,23293.204783758432,23293.204783758432,3121.252249761673,3121.252249761673,3121.252249761673,3121.252249761673,3121.252249761673,3121.252249761673,0.0,0.0,0.0,26414.457033520106
2011-03-01,23263.026089311454,13233.705223299457,46219.24743828067,23263.026089311454,23263.026089311454,5961.846001157918,5961.846001157918,5961.846001157918,5961.846001157918,5961.846001157918,5961.846001157918,0.0,0.0,0.0,29224.872090469373
2011-03-02,23232.847394864475,10174.477336203287,42437.30142218312,23232.847394864475,23232.847394864475,2269.1096871777695,2269.1096871777695,2269.1096871777695,2269.1096871777695,2269.1096871777695,2269.1096871777695,0.0,0.0,0.0,25501.957082042245
2011-03-03,23202.668700417496,16808.770499383245,49262.607403591355,23202.668700417496,23202.668700417496,10223.819474483731,10223.819474483731,10223.819474483731,10223.819474483731,10223.819474483731,10223.819474483731,0.0,0.0,0.0,33426.48817490123
2011-03-04,23172.490005970514,7517.624503725478,38999.62457500425,23172.490005970514,23172.490005970514,75.43283807882965,75.43283807882965,75.43283807882965,75.43283807882965,75.43283807882965,75.43283807882965,0.0,0.0,0.0,23247.922844049343
2011-03-06,23112.132617076557,-2049.693010278604,31671.735933412117,23112.132617076557,23112.132617076557,-8015.761444074248,-8015.761444074248,-8015.761444074248,-8015.761444074248,-8015.761444074248,-8015.761444074248,0.0,0.0,0.0,15096.37117300231
2011-03-07,23081.953922629575,10372.263056355514,43256.94396149714,23081.953922629575,23081.953922629575,3121.252249772694,3121.252249772694,3121.252249772694,3121.252249772694,3121.252249772694,3121.252249772694,0.0,0.0,0.0,26203.206172402268
2011-03-08,23051.775228182596,13968.971471095512,44755.738012328664,23051.775228182596,23051.775228182596,5961.846001155522,5961.846001155522,5961.846001155522,5961.846001155522,5961.846001155522,5961.846001155522,0.0,0.0,0.0,29013.621229338118
2011-03-09,23021.596533735617,9672.314642301095,40801.486380328075,23021.596533735617,23021.596533735617,2269.109687168524,2269.109687168524,2269.109687168524,2269.109687168524,2269.109687168524,2269.109687168524,0.0,0.0,0.0,25290.70622090414
2011-03-10,22991.41783928864,17044.72302385603,49828.71527670032,22991.41783928864,22991.41783928864,10223.819474482916,10223.819474482916,10223.819474482916,10223.819474482916,10223.819474482916,10223.819474482916,0.0,0.0,0.0,33215.237313771555
2011-03-11,22961.239144841657,7072.922174714674,39905.112518192276,22961.239144841657,22961.239144841657,75.43283805876892,75.43283805876892,75.43283805876892,75.43283805876892,75.43283805876892,75.43283805876892,0.0,0.0,0.0,23036.671982900425
2011-03-13,22900.881755947696,-1357.0291959283666,29693.479551223933,22900.881755947696,22900.881755947696,-8015.761444071961,-8015.761444071961,-8015.761444071961,-8015.761444071961,-8015.761444071961,-8015.761444071961,0.0,0.0,0.0,14885.120311875735
2011-03-14,22870.703061500717,9200.604262003615,41394.89963918176,22870.703061500717,22870.703061500717,3121.25224976162,3121.25224976162,3121.25224976162,3121.25224976162,3121.25224976162,3121.25224976162,0.0,0.0,0.0,25991.955311262336
2011-03-15,22840.52436705374,12932.128174163923,44189.131997833,22840.52436705374,22840.52436705374,5961.846001161371,5961.846001161371,5961.846001161371,5961.846001161371,5961.846001161371,5961.846001161371,0.0,0.0,0.0,28802.37036821511
2011-03-16,22810.34567260676,8057.630892120021,40345.98721965148,22810.34567260676,22810.34567260676,2269.1096871698533,2269.1096871698533,2269.1096871698533,2269.1096871698533,2269.1096871698533,2269.1096871698533,0.0,0.0,0.0,25079.455359776613
2011-03-17,22780.16697815978,17564.641116523253,48726.10087507977,22780.16697815978,22780.16697815978,10223.819474482101,10223.819474482101,10223.819474482101,10223.819474482101,10223.819474482101,10223.819474482101,0.0,0.0,0.0,33003.98645264188
2011-03-18,22749.9882837128,8527.197447140357,38520.30513755929,22749.9882837128,22749.9882837128,75.43283803870821,75.43283803870821,75.43283803870821,75.43283803870821,75.43283803870821,75.43283803870821,0.0,0.0,0.0,22825.421121751508
2011-03-20,22689.630894818838,-1907.0938798514755,29922.21362189937,22689.630894818838,22689.630894818838,-8015.76144407731,-8015.76144407731,-8015.76144407731,-8015.76144407731,-8015.76144407731,-8015.76144407731,0.0,0.0,0.0,14673.869450741528
2011-03-21,22659.45220037186,10178.371533795507,41589.494154521104,22659.45220037186,22659.45220037186,3121.2522497653167,3121.2522497653167,3121.2522497653167,3121.2522497653167,3121.2522497653167,3121.2522497653167,0.0,0.0,0.0,25780.704450137175
2011-03-22,22629.27350592488,13220.602176984241,44658.11410240568,22629.27350592488,22629.27350592488,5961.846001156349,5961.846001156349,5961.846001156349,5961.846001156349,5961.846001156349,5961.846001156349,0.0,0.0,0.0,28591.119507081232
2011-03-23,22614.887491317964,9520.12752332714,42089.802946966134,22614.887491317964,22614.887491317964,2269.1096871737786,2269.1096871737786,2269.1096871737786,2269.1096871737786,2269.1096871737786,2269.1096871737786,0.0,0.0,0.0,24883.997178491743
2011-03-24,22600.50147671104,16746.338771829232,48895.27037829986,22600.50147671104,22600.50147671104,10223.819474488588,10223.819474488588,10223.819474488588,10223.819474488588,10223.819474488588,10223.819474488588,0.0,0.0,0.0,32824.320951199625
2011-03-25,22586.115462104124,5757.799550943544,39487.15529901177,22586.115462104124,22586.115462104124,75.43283806198718,75.43283806198718,75.43283806198718,75.43283806198718,75.43283806198718,75.43283806198718,0.0,0.0,0.0,22661.548300166112
2011-03-27,22557.343432890284,-1891.513984058434,30046.509116587367,22557.343432890284,22557.343432890284,-8015.761444075028,-8015.761444075028,-8015.761444075028,-8015.761444075028,-8015.761444075028,-8015.761444075028,0.0,0.0,0.0,14541.581988815256
2011-03-28,22542.957418283368,8800.860581682693,42310.00640780221,22542.957418283368,22542.957418283368,3121.2522497690134,3121.2522497690134,3121.2522497690134,3121.2522497690134,3121.2522497690134,3121.2522497690134,0.0,0.0,0.0,25664.209668052383
2011-03-29,22528.571403676448,12988.679502479607,44258.55983758328,22528.571403676448,22528.571403676448,5961.846001151327,5961.846001151327,5961.846001151327,5961.846001151327,5961.846001151327,5961.846001151327,0.0,0.0,0.0,28490.417404827775
2011-03-30,22514.18538906953,9437.76922454211,41147.05931759158,22514.18538906953,22514.18538906953,2269.109687165926,2269.109687165926,2269.109687165926,2269.109687165926,2269.109687165926,2269.109687165926,0.0,0.0,0.0,24783.295076235456
2011-03-31,22499.799374462607,17440.282054975647,47988.35040810144,22499.799374462607,22499.799374462607,10223.81947447814,10223.81947447814,10223.81947447814,10223.81947447814,10223.81947447814,10223.81947447814,0.0,0.0,0.0,32723.618848940747
2011-04-01,22485.41335985569,5331.164343033295,37839.41165761027,22485.41335985569,22485.41335985569,75.43283805248836,75.43283805248836,75.43283805248836,75.43283805248836,75.43283805248836,75.43283805248836,0.0,0.0,0.0,22560.84619790818
2011-04-03,22456.64133064185,-728.3444633547571,29712.11514131757,22456.64133064185,22456.64133064185,-8015.761444062163,-8015.761444062163,-8015.761444062163,-8015.761444062163,-8015.761444062163,-8015.761444062163,0.0,0.0,0.0,14440.879886579689
2011-04-04,22442.25531603493,8555.616361741817,41114.2002424854,22442.25531603493,22442.25531603493,3121.252249780035,3121.252249780035,3121.252249780035,3121.252249780035,3121.252249780035,3121.252249780035,0.0,0.0,0.0,25563.507565814965
2011-04-05,22427.869301428014,12495.116610003539,44513.39363992208,22427.869301428014,22427.869301428014,5961.846001168046,5961.846001168046,5961.846001168046,5961.846001168046,5961.846001168046,5961.846001168046,0.0,0.0,0.0,28389.71530259606
2011-04-06,22413.483286821094,9732.307014633061,41543.03721337973,22413.483286821094,22413.483286821094,2269.1096871698514,2269.1096871698514,2269.1096871698514,2269.1096871698514,2269.1096871698514,2269.1096871698514,0.0,0.0,0.0,24682.592973990944
2011-04-07,22399.097272214174,16171.919397982543,47664.10870713921,22399.097272214174,22399.097272214174,10223.819474484626,10223.819474484626,10223.819474484626,10223.819474484626,10223.819474484626,10223.819474484626,0.0,0.0,0.0,32622.9167466988
2011-04-08,22384.711257607258,5841.60315179162,38620.368847444624,22384.711257607258,22384.711257607258,75.43283804298936,75.43283804298936,75.43283804298936,75.43283804298936,75.43283804298936,75.43283804298936,0.0,0.0,0.0,22460.14409565025
2011-04-10,22355.939228393418,-219.44515080300366,30593.623197823483,22355.939228393418,22355.939228393418,-8015.761444088665,-8015.761444088665,-8015.761444088665,-8015.761444088665,-8015.761444088665,-8015.761444088665,0.0,0.0,0.0,14340.177784304753
2011-04-11,22341.553213786498,10286.129289516404,40092.944044995136,22341.553213786498,22341.553213786498,3121.252249761636,3121.252249761636,3121.252249761636,3121.252249761636,3121.252249761636,3121.252249761636,0.0,0.0,0.0,25462.805463548135
2011-04-12,22327.16719917958,12170.266986672885,43751.758513415894,22327.16719917958,22327.16719917958,5961.846001168275,5961.846001168275,5961.846001168275,5961.846001168275,5961.846001168275,5961.846001168275,0.0,0.0,0.0,28289.013200347857
2011-04-13,22333.521827508936,9047.932935850386,40693.36526417847,22333.521827508936,22333.521827508936,2269.1096871737764,2269.1096871737764,2269.1096871737764,2269.1096871737764,2269.1096871737764,2269.1096871737764,0.0,0.0,0.0,24602.63151468271
2011-04-14,22339.87645583829,17566.69255367593,48036.90562097164,22339.87645583829,22339.87645583829,10223.819474483811,10223.819474483811,10223.819474483811,10223.819474483811,10223.819474483811,10223.819474483811,0.0,0.0,0.0,32563.6959303221
2011-04-15,22346.231084167648,7265.409806695969,38269.51636386262,22346.231084167648,22346.231084167648,75.43283802292845,75.43283802292845,75.43283802292845,75.43283802292845,75.43283802292845,75.43283802292845,0.0,0.0,0.0,22421.663922190575
2011-04-17,22358.94034082636,-1393.9966137809338,31184.809913398207,22358.94034082636,22358.94034082636,-8015.761444075803,-8015.761444075803,-8015.761444075803,-8015.761444075803,-8015.761444075803,-8015.761444075803,0.0,0.0,0.0,14343.178896750556
2011-04-18,22365.294969155715,10349.49946801504,41539.26401857659,22365.294969155715,22365.294969155715,3121.2522497726577,3121.2522497726577,3121.2522497726577,3121.2522497726577,3121.2522497726577,3121.2522497726577,0.0,0.0,0.0,25486.547218928372
2011-04-19,22371.649597485073,12121.255819113207,43996.29383976708,22371.649597485073,22371.649597485073,5961.8460011632515,5961.8460011632515,5961.8460011632515,5961.8460011632515,5961.8460011632515,5961.8460011632515,0.0,0.0,0.0,28333.495598648326
2011-04-20,22378.004225814428,7677.575276265604,40579.241117166246,22378.004225814428,22378.004225814428,2269.1096871777013,2269.1096871777013,2269.1096871777013,2269.1096871777013,2269.1096871777013,2269.1096871777013,0.0,0.0,0.0,24647.11391299213
2011-04-21,22384.358854143786,16235.308220747684,47714.10877901218,22384.358854143786,22384.358854143786,10223.819474487964,10223.819474487964,10223.819474487964,10223.819474487964,10223.819474487964,10223.819474487964,0.0,0.0,0.0,32608.17832863175
2011-04-26,22416.131995790565,12118.425291031948,45062.20143238136,22416.131995790565,22416.131995790565,5961.846001166476,5961.846001166476,5961.846001166476,5961.846001166476,5961.846001166476,5961.846001166476,0.0,0.0,0.0,28377.97799695704
2011-04-27,22422.48662411992,9760.980736984935,39666.02738616104,22422.48662411992,22422.48662411992,2269.109687169849,2269.109687169849,2269.109687169849,2269.109687169849,2269.109687169849,2269.109687169849,0.0,0.0,0.0,24691.59631128977
2011-04-28,22428.841252449278,16466.833685414782,49340.637030171994,22428.841252449278,22428.841252449278,10223.819474487149,10223.819474487149,10223.819474487149,10223.819474487149,10223.819474487149,10223.819474487149,0.0,0.0,0.0,32652.660726936425
2011-05-01,22447.90513743735,-2078.7493690990264,29594.0614992428,22447.90513743735,22447.90513743735,-8015.761444050081,-8015.761444050081,-8015.761444050081,-8015.761444050081,-8015.761444050081,-8015.761444050081,0.0,0.0,0.0,14432.143693387268
2011-05-03,22460.61439409606,13032.928940658854,45364.354963491394,22460.61439409606,22460.61439409606,5961.846001164079,5961.846001164079,5961.846001164079,5961.846001164079,5961.846001164079,5961.846001164079,0.0,0.0,0.0,28422.46039526014
2011-05-04,22466.969022425415,8038.269982490267,40175.73510404093,22466.969022425415,22466.969022425415,2269.1096871763693,2269.1096871763693,2269.1096871763693,2269.1096871763693,2269.1096871763693,2269.1096871763693,0.0,0.0,0.0,24736.078709601785
2011-05-05,22473.323650754774,16497.412783478914,48722.801322603555,22473.323650754774,22473.323650754774,10223.819474486336,10223.819474486336,10223.819474486336,10223.819474486336,10223.819474486336,10223.819474486336,0.0,0.0,0.0,32697.14312524111
2011-05-06,22479.678279084128,6462.434498034263,38506.92852003214,22479.678279084128,22479.678279084128,75.43283807054937,75.43283807054937,75.43283807054937,75.43283807054937,75.43283807054937,75.43283807054937,0.0,0.0,0.0,22555.111117154676
2011-05-08,22492.38753574284,-2172.196608231471,30233.83244519594,22492.38753574284,22492.38753574284,-8015.761444076582,-8015.761444076582,-8015.761444076582,-8015.761444076582,-8015.761444076582,-8015.761444076582,0.0,0.0,0.0,14476.626091666258
2011-05-09,22498.7421640722,8537.895574064569,41816.47302019913,22498.7421640722,22498.7421640722,3121.2522497542045,3121.2522497542045,3121.2522497542045,3121.2522497542045,3121.2522497542045,3121.2522497542045,0.0,0.0,0.0,25619.994413826404
2011-05-10,22525.99959883473,13393.464538763372,45020.504151482455,22525.99959883473,22525.99959883473,5961.846001159058,5961.846001159058,5961.846001159058,5961.846001159058,5961.846001159058,5961.846001159058,0.0,0.0,0.0,28487.845599993787
2011-05-11,22553.25703359726,8380.214611675354,40840.03124833707,22553.25703359726,22553.25703359726,2269.109687177699,2269.109687177699,2269.109687177699,2269.109687177699,2269.109687177699,2269.109687177699,0.0,0.0,0.0,24822.36672077496
2011-05-12,22580.514468359786,17516.79130459498,48397.91237863999,22580.514468359786,22580.514468359786,10223.819474485521,10223.819474485521,10223.819474485521,10223.819474485521,10223.819474485521,10223.819474485521,0.0,0.0,0.0,32804.333942845304
2011-05-13,22607.771903122317,7156.760581039701,38495.673143770604,22607.771903122317,22607.771903122317,75.43283808326703,75.43283808326703,75.43283808326703,75.43283808326703,75.43283808326703,75.43283808326703,0.0,0.0,0.0,22683.204741205584
2011-05-15,22662.286772647374,-1321.1016023357834,31256.076520325,22662.286772647374,22662.286772647374,-8015.761444053145,-8015.761444053145,-8015.761444053145,-8015.761444053145,-8015.761444053145,-8015.761444053145,0.0,0.0,0.0,14646.525328594229
2011-05-16,22689.544207409905,9787.56806364771,41079.85177486401,22689.544207409905,22689.544207409905,3121.252249757901,3121.252249757901,3121.252249757901,3121.252249757901,3121.252249757901,3121.252249757901,0.0,0.0,0.0,25810.796457167806
2011-05-17,22716.801642172435,12968.107103364602,44263.52368928471,22716.801642172435,22716.801642172435,5961.846001159288,5961.846001159288,5961.846001159288,5961.846001159288,5961.846001159288,5961.846001159288,0.0,0.0,0.0,28678.647643331722
2011-05-18,22744.059076934962,9537.557944482061,41533.29623008809,22744.059076934962,22744.059076934962,2269.109687169848,2269.109687169848,2269.109687169848,2269.109687169848,2269.109687169848,2269.109687169848,0.0,0.0,0.0,25013.16876410481
2011-05-19,22771.316511697492,16999.75681470762,48641.80290118132,22771.316511697492,22771.316511697492,10223.819474480038,10223.819474480038,10223.819474480038,10223.819474480038,10223.819474480038,10223.819474480038,0.0,0.0,0.0,32995.13598617753
2011-05-20,22798.573946460023,7444.703251418691,38707.3384886326,22798.573946460023,22798.573946460023,75.43283807376851,75.43283807376851,75.43283807376851,75.43283807376851,75.43283807376851,75.43283807376851,0.0,0.0,0.0,22874.00678453379
2011-05-22,22853.08881598508,-1634.1504159851063,29888.97423339645,22853.08881598508,22853.08881598508,-8015.761444050858,-8015.761444050858,-8015.761444050858,-8015.761444050858,-8015.761444050858,-8015.761444050858,0.0,0.0,0.0,14837.327371934221
2011-05-23,22880.34625074761,9604.394290329928,42040.42208732855,22880.34625074761,22880.34625074761,3121.2522497468262,3121.2522497468262,3121.2522497468262,3121.2522497468262,3121.2522497468262,3121.2522497468262,0.0,0.0,0.0,26001.598500494438
2011-05-24,22907.603685510145,12752.120753129924,44876.32967289995,22907.603685510145,22907.603685510145,5961.846001162509,5961.846001162509,5961.846001162509,5961.846001162509,5961.846001162509,5961.846001162509,0.0,0.0,0.0,28869.449686672655
2011-05-25,22934.861120272668,9936.11734898152,41172.91274945794,22934.861120272668,22934.861120272668,2269.1096871737723,2269.1096871737723,2269.1096871737723,2269.1096871737723,2269.1096871737723,2269.1096871737723,0.0,0.0,0.0,25203.97080744644
2011-05-26,22962.118555035202,16771.46786780427,50225.95027116289,22962.118555035202,22962.118555035202,10223.819474479224,10223.819474479224,10223.819474479224,10223.819474479224,10223.819474479224,10223.819474479224,0.0,0.0,0.0,33185.93802951442
2011-05-27,22989.375989797732,7041.762285968607,38450.03640834873,22989.375989797732,22989.375989797732,75.43283806426861,75.43283806426861,75.43283806426861,75.43283806426861,75.43283806426861,75.43283806426861,0.0,0.0,0.0,23064.808827862
2011-05-29,23043.89085932279,-966.1778849439917,31508.91448864035,23043.89085932279,23043.89085932279,-8015.76144407736,-8015.76144407736,-8015.76144407736,-8015.76144407736,-8015.76144407736,-8015.76144407736,0.0,0.0,0.0,15028.12941524543
2011-05-31,23098.40572884785,12626.13374360157,44757.98826431093,23098.40572884785,23098.40572884785,5961.846001160114,5961.846001160114,5961.846001160114,5961.846001160114,5961.846001160114,5961.846001160114,0.0,0.0,0.0,29060.251730007963
2011-06-01,23125.663163610378,9559.951688202824,41313.7539107207,23125.663163610378,23125.663163610378,2269.109687175101,2269.109687175101,2269.109687175101,2269.109687175101,2269.109687175101,2269.109687175101,0.0,0.0,0.0,25394.772850785477
2011-06-02,23175.249648349687,18338.10979969083,50040.437287105284,23175.249648349687,23175.249648349687,10223.819474485708,10223.819474485708,10223.819474485708,10223.819474485708,10223.819474485708,10223.819474485708,0.0,0.0,0.0,33399.0691228354
2011-06-03,23224.836133088993,8161.262380493255,37925.781455763325,23224.836133088993,23224.836133088993,75.43283808754806,75.43283808754806,75.43283808754806,75.43283808754806,75.43283808754806,75.43283808754806,0.0,0.0,0.0,23300.26897117654
2011-06-05,23324.009102567616,-1164.2397934955643,30814.646669815265,23324.009102567616,23324.009102567616,-8015.761444082711,-8015.761444082711,-8015.761444082711,-8015.761444082711,-8015.761444082711,-8015.761444082711,0.0,0.0,0.0,15308.247658484905
2011-06-06,23373.59558730693,10133.226492162365,42163.23717578058,23373.59558730693,23373.59558730693,3121.2522497615446,3121.2522497615446,3121.2522497615446,3121.2522497615446,3121.2522497615446,3121.2522497615446,0.0,0.0,0.0,26494.847837068475
2011-06-07,23423.18207204624,13377.733618515895,44727.82085094793,23423.18207204624,23423.18207204624,5961.846001157716,5961.846001157716,5961.846001157716,5961.846001157716,5961.846001157716,5961.846001157716,0.0,0.0,0.0,29385.028073203954
2011-06-08,23472.768556785544,10322.039726287474,42546.68824651051,23472.768556785544,23472.768556785544,2269.109687181622,2269.109687181622,2269.109687181622,2269.109687181622,2269.109687181622,2269.109687181622,0.0,0.0,0.0,25741.878243967167
2011-06-09,23522.355041524857,18141.447800233705,50187.01404058695,23522.355041524857,23522.355041524857,10223.81947447526,10223.81947447526,10223.81947447526,10223.81947447526,10223.81947447526,10223.81947447526,0.0,0.0,0.0,33746.174516000116
2011-06-10,23571.941526264167,7491.590065464326,39921.488724766146,23571.941526264167,23571.941526264167,75.43283806748745,75.43283806748745,75.43283806748745,75.43283806748745,75.43283806748745,75.43283806748745,0.0,0.0,0.0,23647.374364331656
2011-06-12,23671.114495742786,323.5521698215977,31825.180425293,23671.114495742786,23671.114495742786,-8015.7614440804255,-8015.7614440804255,-8015.7614440804255,-8015.7614440804255,-8015.7614440804255,-8015.7614440804255,0.0,0.0,0.0,15655.353051662361
2011-06-13,23720.7009804821,9321.922427584723,42738.6995367327,23720.7009804821,23720.7009804821,3121.2522497725663,3121.2522497725663,3121.2522497725663,3121.2522497725663,3121.2522497725663,3121.2522497725663,0.0,0.0,0.0,26841.953230254665
2011-06-14,23770.28746522141,14005.884981126388,45429.879573040016,23770.28746522141,23770.28746522141,5961.846001163564,5961.846001163564,5961.846001163564,5961.846001163564,5961.846001163564,5961.846001163564,0.0,0.0,0.0,29732.133466384974
2011-06-15,23819.873949960718,8839.458085520053,42612.11442865619,23819.873949960718,23819.873949960718,2269.1096871671857,2269.1096871671857,2269.1096871671857,2269.1096871671857,2269.1096871671857,2269.1096871671857,0.0,0.0,0.0,26088.983637127905
2011-06-16,23869.46043470003,18422.521190350373,49680.24523493236,23869.46043470003,23869.46043470003,10223.819474481748,10223.819474481748,10223.819474481748,10223.819474481748,10223.819474481748,10223.819474481748,0.0,0.0,0.0,34093.27990918178
2011-06-17,23919.046919439337,7893.075767182938,39675.24044398845,23919.046919439337,23919.046919439337,75.43283805798814,75.43283805798814,75.43283805798814,75.43283805798814,75.43283805798814,75.43283805798814,0.0,0.0,0.0,23994.479757497324
2011-06-19,24018.21988891796,-809.124502447354,30691.064149919686,24018.21988891796,24018.21988891796,-8015.761444085775,-8015.761444085775,-8015.761444085775,-8015.761444085775,-8015.761444085775,-8015.761444085775,0.0,0.0,0.0,16002.458444832184
2011-06-20,24067.80637365727,11349.226352621143,43156.904143987806,24067.80637365727,24067.80637365727,3121.2522497541663,3121.2522497541663,3121.2522497541663,3121.2522497541663,3121.2522497541663,3121.2522497541663,0.0,0.0,0.0,27189.058623411434
2011-06-21,24117.39285839658,13976.825017202807,46229.58240890002,24117.39285839658,24117.39285839658,5961.846001158544,5961.846001158544,5961.846001158544,5961.846001158544,5961.846001158544,5961.846001158544,0.0,0.0,0.0,30079.238859555124
2011-06-22,24166.97934313589,10514.687187563757,42083.0415051185,24166.97934313589,24166.97934313589,2269.1096871711106,2269.1096871711106,2269.1096871711106,2269.1096871711106,2269.1096871711106,2269.1096871711106,0.0,0.0,0.0,26436.089030306997
2011-06-23,24239.45802587157,19019.162644920114,49647.89888360675,24239.45802587157,24239.45802587157,10223.819474488235,10223.819474488235,10223.819474488235,10223.819474488235,10223.819474488235,10223.819474488235,0.0,0.0,0.0,34463.27750035981
2011-06-24,24311.936708607263,9283.43320632398,40552.55424289153,24311.936708607263,24311.936708607263,75.43283803792752,75.43283803792752,75.43283803792752,75.43283803792752,75.43283803792752,75.43283803792752,0.0,0.0,0.0,24387.36954664519
2011-06-26,24456.894074078627,827.9259336354264,32612.41327055683,24456.894074078627,24456.894074078627,-8015.761444083491,-8015.761444083491,-8015.761444083491,-8015.761444083491,-8015.761444083491,-8015.761444083491,0.0,0.0,0.0,16441.132629995136
2011-06-27,24529.372756814322,10742.830093887542,43116.22453054131,24529.372756814322,24529.372756814322,3121.252249765189,3121.252249765189,3121.252249765189,3121.252249765189,3121.252249765189,3121.252249765189,0.0,0.0,0.0,27650.62500657951
2011-06-28,24601.85143955001,14604.0776750617,46370.8360246832,24601.85143955001,24601.85143955001,5961.846001156147,5961.846001156147,5961.846001156147,5961.846001156147,5961.846001156147,5961.846001156147,0.0,0.0,0.0,30563.697440706157
2011-06-29,24674.330122285694,11514.13317289691,43079.675397248444,24674.330122285694,24674.330122285694,2269.1096871724394,2269.1096871724394,2269.1096871724394,2269.1096871724394,2269.1096871724394,2269.1096871724394,0.0,0.0,0.0,26943.439809458134
2011-06-30,24746.80880502138,19252.092799592643,50264.04136511267,24746.80880502138,24746.80880502138,10223.819474477785,10223.819474477785,10223.819474477785,10223.819474477785,10223.819474477785,10223.819474477785,0.0,0.0,0.0,34970.628279499164
2011-07-01,24819.28748775707,9580.005676523251,42032.82365694427,24819.28748775707,24819.28748775707,75.4328380717683,75.4328380717683,75.4328380717683,75.4328380717683,75.4328380717683,75.4328380717683,0.0,0.0,0.0,24894.720325828835
2011-07-03,24964.244853228447,1360.8778028741865,32352.371392785888,24964.244853228447,24964.244853228447,-8015.761444070629,-8015.761444070629,-8015.761444070629,-8015.761444070629,-8015.761444070629,-8015.761444070629,0.0,0.0,0.0,16948.483409157816
2011-07-04,25036.723535964127,12272.82375671291,44632.25789819792,25036.723535964127,25036.723535964127,3121.2522497762097,3121.2522497762097,3121.2522497762097,3121.2522497762097,3121.2522497762097,3121.2522497762097,0.0,0.0,0.0,28157.97578574034
2011-07-05,25109.20221869982,15541.657844485142,47287.43356724234,25109.20221869982,25109.20221869982,5961.846001151126,5961.846001151126,5961.846001151126,5961.846001151126,5961.846001151126,5961.846001151126,0.0,0.0,0.0,31071.048219850945
2011-07-06,25181.6809014355,11674.191608665551,43528.14541067904,25181.6809014355,25181.6809014355,2269.1096871671843,2269.1096871671843,2269.1096871671843,2269.1096871671843,2269.1096871671843,2269.1096871671843,0.0,0.0,0.0,27450.790588602682
